date_utc,mean_return,return_dispersion,avg_vol_30d,vol_dispersion,avg_trend,pct_uptrend,pct_downtrend,crypto_return,fx_return,btc_vol_30d,avg_pairwise_corr_30d,cluster_kmeans,regime_kmeans,cluster_gmm,regime_gmm,gmm_prob_risk_off,gmm_prob_risk_on,gmm_prob_high_volatility,gmm_prob_calm
2025-06-03,-0.0037434036610008437,0.0069054505812935285,0.02517973339258193,0.025296470353186825,0.0,0.3333333333333333,0.3333333333333333,-0.0066414449622500165,-0.0008453623597516705,0.018402784884294747,0.7598211338362858,2,high_volatility,1,risk_on,4.6184959436740234e-29,0.9999999990050963,1.947850897225233e-255,9.94903497562302e-10
2025-06-04,-0.0032439276085626987,0.012917185022191368,0.025147387017592126,0.025453291817602544,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.009068813135412043,0.002580957918286645,0.01850055070896841,0.7601419181785927,0,risk_on,1,risk_on,4.994057027259355e-31,0.999999979594116,1.2405347807271364e-253,2.040588397716113e-08
2025-06-05,-0.0328982990051751,0.04058388015139023,0.026066461690761628,0.02659684307677338,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.06509604356029848,-0.0007005544500517195,0.01914872337018546,0.7924149101501773,3,risk_off,1,risk_on,6.035758846093401e-29,0.9999999997191363,6.929351179171287e-212,2.808636398344236e-10
2025-06-06,0.01795396586155353,0.01815031967973003,0.02624432254233913,0.026714192810672558,0.0,0.16666666666666666,0.16666666666666666,0.03319207037673603,0.002715861346371029,0.01973212931810263,0.7891098809570516,2,high_volatility,1,risk_on,5.345994686847432e-31,0.9999999937867581,2.8095048933988893e-231,6.213241699863042e-09
2025-06-09,0.028645337675276123,0.03161488233462195,0.018668344174935986,0.01613430737457082,0.6666666666666666,0.6666666666666666,0.0,0.05631888960392565,0.0009717857466265967,0.017576277726906536,0.7942669582392464,0,risk_on,3,calm,4.867103783697368e-35,1.3201500284313728e-24,4.796584593973583e-89,1.0
2025-06-10,0.011493312319113455,0.02041698598661393,0.018436317731566895,0.015794653533887384,0.6666666666666666,0.6666666666666666,0.0,0.022857915587069105,0.00012870905115780484,0.017509419642010384,0.7810739134457988,0,risk_on,3,calm,5.6232459786212946e-36,1.2698131056570308e-22,1.9564351160480695e-103,1.0
2025-06-11,-0.009470215823543682,0.011994264709596416,0.01850632292430254,0.01588496628192907,0.5,0.6666666666666666,0.16666666666666666,-0.019501076273285605,0.0005606446261982404,0.017569958041333395,0.7877307984693142,0,risk_on,3,calm,1.2281090887978943e-36,1.3358120667487513e-14,1.6070462402493358e-88,0.9999999999999867
2025-06-12,-0.0224233163130866,0.026941658062954132,0.018355116869735344,0.01572437326479715,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.04476775613973941,-7.887648643378764e-05,0.018220656900160306,0.8084303074992906,1,calm,3,calm,9.04553421634551e-19,1.1655332044151539e-14,4.577477635734127e-60,0.9999999999999885
2025-06-13,-0.003494886607706471,0.011440436564749431,0.018231531902476526,0.015686963936199894,0.0,0.3333333333333333,0.3333333333333333,-0.008143191497484659,0.0011534182820717165,0.018189483813814602,0.7998120090608726,1,calm,3,calm,2.935976492618589e-13,8.615116450931191e-11,1.100192973931495e-64,0.9999999999135551
2025-06-16,0.000696836058198258,0.009806942409689426,0.017995148360280253,0.01517821127811021,0.3333333333333333,0.5,0.16666666666666666,-0.0016239756801553391,0.0030176477965518553,0.018314226883667618,0.8057851318180264,0,risk_on,3,calm,1.2034504586418971e-26,2.7690669125989245e-17,1.722353291739186e-59,1.0
2025-06-17,-0.0087015394118935,0.01086964869798189,0.017271149580917515,0.014052821356677531,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.01816461472433491,0.0007615359005479124,0.017803576449553132,0.8257982057878744,1,calm,3,calm,2.2104367829314994e-27,2.555364020558932e-16,8.351707750896866e-42,0.9999999999999998
2025-06-18,0.0030955011087248074,0.004815542759079936,0.017211939238575908,0.013982855368791564,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.005682799932390144,0.0005082022850594706,0.017755610839207184,0.8355557229489193,1,calm,3,calm,1.1025562736457543e-29,3.31936976012676e-15,2.9032953493710914e-36,0.9999999999999967
2025-06-19,-0.0005010001520665552,0.002247875994271742,0.01716395067026717,0.013963968884876037,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.0008558532486537818,-0.0001461470554793287,0.01761194724289305,0.8380968048321091,1,calm,3,calm,4.099304357304888e-31,1.5388920942590622e-14,1.28018615738585e-35,0.9999999999999847
2025-06-20,-0.017328316614885413,0.024323400202960352,0.016939850066611865,0.014396719398338018,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.03617138041328013,0.0015147471835093018,0.016992807983948463,0.8457418756621969,1,calm,3,calm,1.4890990355556062e-20,2.0260301257375915e-15,4.3492034022922916e-31,0.999999999999998
2025-06-23,0.03588517177785442,0.03990832004717714,0.017522949612078093,0.015189215987649734,0.5,0.6666666666666666,0.16666666666666666,0.06981967348159412,0.0019506700741147205,0.017354667870113624,0.8555918712084202,0,risk_on,3,calm,5.836957574277457e-33,3.217623266935976e-23,5.773340272241498e-34,1.0
2025-06-24,0.006067182662915245,0.007631838978605556,0.017350141981573322,0.015433585786966995,0.5,0.6666666666666666,0.16666666666666666,0.011300593373294735,0.0008337719525357556,0.01725990829252885,0.8579554058585547,0,risk_on,3,calm,2.4840702656955595e-34,8.342251822488174e-14,2.378576014941707e-37,0.9999999999999165
2025-06-25,-0.0027381831386857347,0.008366865691992034,0.017363976075842575,0.015419165361328927,0.3333333333333333,0.5,0.16666666666666666,-0.0023690410749077997,-0.0031073252024636697,0.01739548946011091,0.8494990984112899,1,calm,3,calm,4.428187554666552e-26,1.30903053766949e-12,3.3739431544220454e-40,0.9999999999986909
2025-06-26,-0.004223628408898598,0.011963698197827164,0.017216686724680737,0.015291492157997003,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.010770925600405415,0.00232366878260822,0.017388688484705053,0.8630120890572458,0,risk_on,3,calm,4.308877009286522e-28,1.0302249636082818e-10,3.0551907937937274e-28,0.9999999998969775
2025-06-27,0.0008715583715653471,0.003520989161979557,0.01719670083869895,0.015298009276509697,0.16666666666666666,0.5,0.3333333333333333,0.0033011675833118925,-0.0015580508401811983,0.017282817325086283,0.8686382997709364,1,calm,3,calm,3.043232900021533e-24,6.081489030179453e-08,1.35499231171105e-28,0.9999999391851097
2025-06-30,-0.007136695478193696,0.010021115802205292,0.016565831244361045,0.014422753459628011,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.014048876639893368,-0.00022451431649402517,0.016792804732061354,0.8838096552402606,1,calm,3,calm,4.657661267565977e-25,3.706664508329747e-13,2.948217100698031e-26,0.9999999999996294
2025-07-01,-0.014590386459369368,0.020051434063245395,0.016801814082816165,0.014700033918963386,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.030233441847711484,0.001052668928972748,0.016905640297954747,0.8877328947579014,1,calm,3,calm,6.641480885920182e-15,6.568371523441659e-11,5.754534685132044e-21,0.9999999999343097
2025-07-02,0.027698506446363236,0.03422767315471442,0.01768500185819423,0.015824464417791253,0.16666666666666666,0.16666666666666666,0.0,0.0560770324776226,-0.0006800195848961262,0.017765805220752013,0.903333636703593,1,calm,3,calm,4.957634721715011e-23,9.415185319319741e-20,3.2769831517769765e-30,1.0
2025-07-03,0.005922801539926932,0.007564627790817497,0.017716021695735124,0.015892889344957663,0.16666666666666666,0.16666666666666666,0.0,0.011507163574312992,0.0003384395055408736,0.017765357609990987,0.9025685439094838,1,calm,3,calm,3.68699358219575e-26,7.957391748578657e-12,1.822676427731646e-31,0.9999999999920426
2025-07-04,-0.016417359986548846,0.022487665733129915,0.017986515576254136,0.016213178215911492,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.033248597274252,0.00041387730115431215,0.017949536599544548,0.9089561883371925,1,calm,3,calm,4.697039693797706e-26,3.1194717389507864e-09,5.07798215050401e-26,0.9999999968805282
2025-07-07,-0.0069318983561538206,0.00964705769190354,0.01643916553796201,0.014651813665222174,0.16666666666666666,0.16666666666666666,0.0,-0.014395267649627286,0.0005314709373196447,0.016276330669813124,0.891320250434787,1,calm,3,calm,1.9879587908219553e-22,9.568314440018768e-15,2.9272742858242665e-34,0.9999999999999905
2025-07-08,0.010699835714289304,0.011509219112269965,0.016609247729532175,0.014722015443461656,0.5,0.5,0.0,0.017893080177516413,0.003506591251062193,0.016306020721800693,0.8908901429007027,0,risk_on,3,calm,1.609539555303392e-33,9.8505227213365e-18,1.0906177487691454e-32,1.0
2025-07-09,0.023234223886730427,0.027726035591495325,0.01619696477511007,0.014607545395777483,0.5,0.5,0.0,0.045338330024315164,0.0011301177491456944,0.014826817459164175,0.8890129102916428,0,risk_on,3,calm,1.5049665228825207e-29,4.1699568842847824e-20,1.4397162870895772e-42,1.0
2025-07-10,0.030689397463278072,0.037280284325621624,0.017038643079489362,0.01565895118639891,0.5,0.5,0.0,0.06285514872408944,-0.001476353797533303,0.01671362130060786,0.9201127684798615,0,risk_on,3,calm,3.256551182971618e-32,6.03384262754014e-22,2.4948583771964475e-44,1.0
2025-07-11,0.007636672786357416,0.012537192236611375,0.016808597619041042,0.01578588265388932,0.5,0.5,0.0,0.015581646445371078,-0.00030830087265624567,0.016538309118163046,0.915433247993778,0,risk_on,3,calm,2.07658572677686e-30,5.485916601345604e-15,1.3438738146545602e-48,0.9999999999999946
