date_utc,crypto,fx,stablecoin
2025-04-20,0.04011490236675474,,0.0002430130882248
2025-04-21,0.04032302420548497,,0.0002407273615283
2025-04-22,0.04421998411120464,0.0061813888772318,0.0002496964189005
2025-04-23,0.043678333852662,0.006497787954290234,0.0002469578844162
2025-04-24,0.04353891567426273,0.006507409199130433,0.0002469273632013
2025-04-25,0.04342136529163407,0.006458269326099266,0.0002493420817654
2025-04-26,0.043425314415725134,,0.0002488751714139
2025-04-27,0.04259825304031813,,0.0002437336289492
2025-04-28,0.04189215124115586,0.0064932611763221,0.0002440317149691
2025-04-29,0.0419388727082635,0.006540235110116667,0.0002401019663985
2025-04-30,0.04197148822186026,0.006529692639203,0.0002407699419078
2025-05-01,0.041789714376995635,0.006640193278520268,0.0002404885473063
2025-05-02,0.040637256694536834,0.006854963619528966,0.0002374026883042
2025-05-03,0.040819302736155166,,0.0002357412444232
2025-05-04,0.04071525018022843,,0.0002371958773664
2025-05-05,0.0406683785987247,0.006836699003632267,0.0002386025390231
2025-05-06,0.035713231617251005,0.006841535316487767,0.000229318486713
2025-05-07,0.03565936383978497,0.006866569298888833,0.0002286552366291
2025-05-08,0.042838303571030835,0.0068133002315354,0.000213873761887
2025-05-09,0.03858407525512313,0.007335077887260466,0.0001767468687913
2025-05-10,0.04231174140126387,,0.0001633819119254
2025-05-11,0.042902971868650365,,0.0001629245766752
2025-05-12,0.042790669466871066,0.007333763949878468,0.0001574721962288
2025-05-13,0.04264801749091246,0.007631021058193,0.0001551855539518
2025-05-14,0.042984377529920965,0.007644111784384633,0.0001510635686983
2025-05-15,0.04320623399194573,0.0076884467620781,0.0001510585972205
2025-05-16,0.0432188686928926,0.007699900039854432,0.0001536919452348
2025-05-17,0.043586882196021366,,0.0001537290123397
2025-05-18,0.04420687185035067,,0.0001535120067099
2025-05-19,0.044501484749043564,0.007558206926091867,0.0001573036470064
2025-05-20,0.0443495814016991,0.007382875306352299,0.0001575995019482
2025-05-21,0.044309428342429465,0.0073560849735043,0.0001578734830022
2025-05-22,0.04121512796603507,0.0071153731031081665,0.0001439874752959
2025-05-23,0.043196945603990504,0.007018530364789867,0.0001440118346415
2025-05-24,0.043118648492562195,,0.0001455257143306
2025-05-25,0.04312250015781427,,0.0001394167673999
2025-05-26,0.043111864044271565,0.007075436540520133,0.0001273903162791
2025-05-27,0.042999475415129336,0.006043634881605866,0.000129237642902
2025-05-28,0.043128269166184896,0.006105637074314967,0.0001332259105933
2025-05-29,0.043390614151799366,0.006247516552621633,0.0001433543252519
2025-05-30,0.04474418380265766,0.006498866980600734,0.0001553215590027
2025-05-31,0.04443793102203789,,0.0001531478352483
2025-06-01,0.044448983555948035,,0.0001526878769216
2025-06-02,0.044257578450473005,0.0063737511425648,0.0001503222085177
2025-06-03,0.04401684380215496,0.006342622983008799,0.0001511114415092
2025-06-04,0.044138769439920934,0.006156004595263233,0.0001495640255989
2025-06-05,0.04594492488881733,0.006187998492705834,0.0001507603879899
2025-06-06,0.0463015232928114,0.006187121791866767,0.0001502809056697
2025-06-07,0.037453575393012035,,0.0001493642304363
2025-06-08,0.036770146640553364,,0.0001480643550341
2025-06-09,0.0311264666680109,0.006210221681860966,0.0001481971544467
2025-06-10,0.030800816788398504,0.006071818674735167,0.0001525848181156
2025-06-11,0.03093986057262457,0.0060727852759804,0.0001468217765418
2025-06-12,0.03070699977189223,0.0060032339675784,0.0001470612002798
2025-06-13,0.030595322264488,0.005867741540464933,0.0001467595779413
2025-06-14,0.030224563030357865,,0.000147062612074
2025-06-15,0.030206547384782068,,0.000153003538174
2025-06-16,0.03005497182602297,0.005935324894537433,0.000166145459391
2025-06-17,0.028645660265921736,0.0058966388959132005,0.0001753640590554
2025-06-18,0.028535793317309568,0.005888085159842134,0.0001729553938772
2025-06-19,0.02845868180871493,0.005869219531819267,0.0001725195948709
2025-06-20,0.028555603729678535,0.0053240964035451005,0.0001721488379785
2025-06-21,0.027946642840178,,0.0001703781307504
2025-06-22,0.026401020667294498,,0.0001703460705525
2025-06-23,0.0297992403377393,0.005246658886416767,0.0001890189575801
2025-06-24,0.02985480802106193,0.0048454759420846006,0.000199089061542
2025-06-25,0.029885964621015268,0.0048419875306698,0.0001996798567757
2025-06-26,0.02963800673593517,0.004795366713426234,0.0002012569329614
2025-06-27,0.029607550210732136,0.004785851466665633,0.0001987649974801
2025-06-28,0.0294659598437971,,0.0001910093212645
2025-06-29,0.028216894309990397,,0.0001821105303117
2025-06-30,0.028339294825437764,0.004792367663284233,0.000180196384756
2025-07-01,0.02877554972235143,0.004828078443280767,0.0001806601844659
2025-07-02,0.030569281905830966,0.004800721810557366,0.0001872871614513
2025-07-03,0.030647111236135935,0.0047849321553342,0.0001850612129655
2025-07-04,0.0311537375212263,0.004819293631281834,0.0001848044443578
2025-07-05,0.028716570079119364,,0.0001842254989741
2025-07-06,0.028481816277118568,,0.0001808406213086
2025-07-07,0.02830914778662427,0.004569183289299633,0.0001787183439608
2025-07-08,0.028509699034491267,0.004708796424573,0.0001808132133512
2025-07-09,0.027773764665478002,0.004620164884742,0.0001826565915889
2025-07-10,0.029658849081557997,0.004418437077420633,0.0001830754536597
2025-07-11,0.029547971420265832,0.004069223817816167,0.0001902742436922
2025-07-12,0.0282547160643617,,0.0001895368277049
2025-07-13,0.02814122134732253,,0.0001903277181488
2025-07-14,0.027982035310212667,0.004100326155525233,0.0001951546957012
2025-07-15,0.0282963289724557,0.0038959347792173666,0.0001914964497511
2025-07-16,0.0295344823244976,0.0037960500590202002,0.0002010501506166
2025-07-17,0.029205441824230637,0.0037379597123435005,0.0001943220396437
2025-07-18,0.030005517070105833,0.003725629355387067,0.0001942227828474
2025-07-19,0.029970146310626566,,0.0001983760192759
2025-07-20,0.03078429336622503,,0.0001985012341228
2025-07-21,0.029544521832284936,0.003635269519416267,0.0001980827244498
2025-07-22,0.029047816466557668,0.003735424728593033,0.0001981189840556
2025-07-23,0.02965418769906847,0.0037738481075945997,0.0001791798690204
2025-07-24,0.0299747879783719,0.0037077693440074667,0.0001686257229154
2025-07-25,0.029819978579132465,0.0035635607835181,0.000190125562459
2025-07-26,0.029606714676667367,,0.0001962258689577
2025-07-27,0.0296823557778822,,0.0001956978333083
2025-07-28,0.030652112056175834,0.0034279690196391335,0.0002010472089362
2025-07-29,0.030656762676171536,0.0037418869575659,0.0002003248131639
2025-07-30,0.030458625169108102,0.0037023600603760336,0.0002027019076838
2025-07-31,0.0304893650645317,0.003960837091128333,0.0002025906851711
2025-08-01,0.03062521703422087,0.004065324592777267,0.0002036795993818
2025-08-02,0.031230723519789866,,0.0002062255884883
2025-08-03,0.030659615221964198,,0.0002150293762632
2025-08-04,0.031444034119487534,0.0048360412168796,0.00021542139681
2025-08-05,0.031988775339726404,0.004824049845670533,0.0002144876877293
2025-08-06,0.03181124331305237,0.004772504441889466,0.0002210562016785
2025-08-07,0.03293289044360243,0.0047967222266921,0.0002201797670543
2025-08-08,0.03231667000710107,0.004798241304625766,0.0002202789706261
2025-08-09,0.03100401268969687,,0.0002177459599875
2025-08-10,0.03128415549182314,,0.0002109218970151
2025-08-11,0.03160297827321137,0.004791071787856801,0.0002126145113015
2025-08-12,0.03283034303730677,0.004729663314845,0.0002137183830832
2025-08-13,0.033293797518419994,0.0047574455383729,0.0002311256892455
2025-08-14,0.0351905336199728,0.004806270247002967,0.0002345759298655
2025-08-15,0.034346564496099734,0.0047420717047788,0.0002180231827238
2025-08-16,0.03422784348197303,,0.0002151010057811
2025-08-17,0.03352061336451854,,0.0002150914722362
2025-08-18,0.034089129565092434,0.004791511523519633,0.0002127995258791
2025-08-19,0.032861760096605935,0.004714785577989467,0.0002368032081468
2025-08-20,0.03399116338183597,0.0046895495187389,0.0002397132686994
2025-08-21,0.034067863834386834,0.004675643291897933,0.0002466082283274
2025-08-22,0.037363661135671834,0.004738085357426934,0.0002464503235369
2025-08-23,0.037336064600223005,,0.0002464754116013
2025-08-24,0.03742114594404294,,0.0002355154011512
2025-08-25,0.03971864559987876,0.0048307988367001,0.0002326275263486
2025-08-26,0.04003430342386053,0.0049082631467887335,0.0002319545936498
2025-08-27,0.03962509591755097,0.0048506213580243665,0.0002278044882853
2025-08-28,0.03973172834780417,0.004816103734915967,0.0002262587241725
2025-08-29,0.04050814239229557,0.0048220322114993,0.0002244782327214
2025-08-30,0.04005955518045964,,0.0002241367519454
2025-08-31,0.039234867895141,,0.0002158171128093
2025-09-01,0.0389028257202355,0.004898493807835867,0.0002142207112768
2025-09-02,0.03875683924109403,0.004844501557542733,0.0002070672294588
2025-09-03,0.03811883755570656,0.0049448238843366335,0.0002208328549335
2025-09-04,0.038022847364364135,0.0049455685030782666,0.0002256068690348
2025-09-05,0.03796743594264577,0.0049340977883562,0.000221077358489
2025-09-06,0.03663903944848804,,0.0002278467403572
2025-09-07,0.03687065073899667,,0.0002320578824891
2025-09-08,0.0365956810541982,0.0049356246090515666,0.0002311886303759
2025-09-09,0.03630324406194683,0.0047767147633255335,0.0002309867525355
2025-09-10,0.0361552754492808,0.004791172395050366,0.0002288924135532
2025-09-11,0.03503497033083723,0.0045212703916023,0.0002274237913345
2025-09-12,0.0355559278863505,0.004402554161966666,0.0002197557263074
2025-09-13,0.03394604219588627,,0.0002177335577403
2025-09-14,0.034144895656938366,,0.0002177862204484
2025-09-15,0.0344086198799397,0.003575110970108266,0.0002188260262194
2025-09-16,0.034448244723195236,0.0034563839068307337,0.0002191873942751
2025-09-17,0.034026415438297035,0.003586753654394733,0.0002182014855923
2025-09-18,0.03264444430778517,0.0035629916586218334,0.0001909502295429
2025-09-19,0.032316547309898934,0.0036232193588639668,0.0001912664753155
2025-09-20,0.03188942772776887,,0.0001803690536043
2025-09-21,0.025839509289977067,,0.0001785025911094
2025-09-22,0.027335903987514665,0.0036118715625759,0.0001819108288228
2025-09-23,0.02723504694882233,0.0036330656641438003,0.0001997837564834
2025-09-24,0.02394592496157576,0.0036648890713223,0.0001953262623335
2025-09-25,0.0254661779950274,0.0037439772354216,0.0001954506926278
2025-09-26,0.026143430126013768,0.003807836856328567,0.0002016445291732
2025-09-27,0.026010504725374233,,0.000204971317176
2025-09-28,0.0253804581517011,,0.0002050541028583
2025-09-29,0.0256257022123835,0.0037907398887998666,0.000205347074488
2025-09-30,0.025652970314931935,0.0037794463089213,0.0002258022341992
2025-10-01,0.027279114395767034,0.0037690199272083,0.0002482390962821
2025-10-02,0.027718372143407166,0.0038163769886712,0.0002472412287734
2025-10-03,0.027623338009232796,0.0037167406383667,0.0002350300583554
2025-10-04,0.027211961395228832,,0.0002335737445326
2025-10-05,0.0271644640330141,,0.0002329369177507
2025-10-06,0.027652558809061836,0.003873614882154833,0.0002263825072189
2025-10-07,0.029000975142929136,0.0037707461359710003,0.0002211297854671
2025-10-08,0.028856771993833435,0.0039097175941823666,0.0002240549950655
2025-10-09,0.029303047033547566,0.003919057023383267,0.0002280469748724
2025-10-10,0.038269196889542105,0.003921229744476233,0.0003180352043731
2025-10-11,0.038211272873641004,,0.0003504523436912
2025-10-12,0.040800076802643366,,0.000343032616626
2025-10-13,0.040703188633977795,0.0038807247998500667,0.0003417948340901
2025-10-14,0.04089508714554927,0.0038732515907452664,0.0003443892069258
2025-10-15,0.041118710394100165,0.003779929753552433,0.0003434628349623
2025-10-16,0.041306260700399104,0.004113909984204834,0.0003504971709331
2025-10-17,0.0409694935840276,0.0041826433071736335,0.0003520015475217
2025-10-18,0.041170853062403166,,0.0003515629414493
2025-10-19,0.041265850302822066,,0.0003496225678786
2025-10-20,0.0414218026059552,0.004189417834255,0.0003501658253324
2025-10-21,0.04158632862174353,0.004095631109133633,0.0003501167563653
2025-10-22,0.04072440495369226,0.004102184975569867,0.0003517677836941
2025-10-23,0.04097807051132373,0.004112567491861233,0.0003455611763572
2025-10-24,0.04101335841495927,0.0040941880352629,0.0003464286106796
2025-10-25,0.03949578422638253,,0.0003464983731315
2025-10-26,0.0398212823571704,,0.0003420950331716
2025-10-27,0.039896744337736434,0.0040982105398646,0.0003411154120706
2025-10-28,0.039829662811922066,0.004127565106938667,0.0003412602329422
2025-10-29,0.0398840981352033,0.0039576770232586,0.0003412712147484
2025-10-30,0.04018668816117683,0.003995109855419099,0.0003293968250631
2025-10-31,0.0388826029615372,0.003997724200718867,0.0003123311102389
2025-11-01,0.03826446193275484,,0.0003124999068851
2025-11-02,0.03820832376953783,,0.0003180195312892
2025-11-03,0.04006095886748386,0.003988346077647867,0.0003158543461794
2025-11-04,0.0413066267431675,0.0038998986355540002,0.0003158550115683
2025-11-05,0.04127277725577183,0.0038570650909537335,0.0003178708547368
2025-11-06,0.04078562185059333,0.0037864595017081,0.0003232170382194
2025-11-07,0.04215674293043473,0.0037849556847842666,0.0003230427066239
2025-11-08,0.042024440884218604,,0.0003281882061348
2025-11-09,0.03509465527835063,,0.0002289189012835
2025-11-10,0.03462569872967337,0.0037537584240641005,0.0001879576885065
2025-11-11,0.030957414849396403,0.0037061711730753334,0.0001880873574934
2025-11-12,0.030636691241460363,0.003708556660293367,0.0001931258023541
2025-11-13,0.030876695255370835,0.0036546650636835334,0.0002066947128431
2025-11-14,0.031429985926989736,0.0036992917841063,0.0002101837940337
2025-11-15,0.031528506877566635,,0.0002073138251562
2025-11-16,0.0315999461104251,,0.0002040863696775
2025-11-17,0.03163099946643613,0.0034472233022842,0.0002142875117116
2025-11-18,0.032176973401135504,0.0034507951439013,0.0002547248014729
2025-11-19,0.032224115674730165,0.0032738965502535668,0.0002693150331065
2025-11-20,0.033247585049451266,0.003367878486662,0.0002718392704792
2025-11-21,0.033596534378318936,0.0033184559972066333,0.0002878373199626
2025-11-22,0.03310685348022303,,0.0002829422135081
2025-11-23,0.03343325901338343,,0.0002858525578764
2025-11-24,0.0345615477127924,0.0034878505148697,0.0002859637453362
2025-11-25,0.0333228727831971,0.0035233003481741003,0.0002859646579204
2025-11-26,0.0339862585981193,0.0035326059916736003,0.0002955139517698
2025-11-27,0.03386757738840634,0.0032408209306973995,0.0002952998344417
2025-11-28,0.03380183536288473,0.0031276435316076336,0.0002998357517096
2025-11-29,0.033475013142553765,,0.0002996121841504
2025-11-30,0.03326671458398673,,0.0003000765351004
2025-12-01,0.034573283084803764,0.0030968706854655665,0.0002998399808564
2025-12-02,0.0373641017790402,0.0031105315637194333,0.0003011960501506
2025-12-03,0.036311628240839895,0.0030392907801074665,0.0003017676774588
2025-12-04,0.0348166945549432,0.0030814791787565333,0.0003024592221848
2025-12-05,0.03483315540039583,0.0031154420917529333,0.000303944599868
2025-12-06,0.034505265419473935,,0.0002959712676916
2025-12-07,0.032413257407667505,,0.0002932610237404
2025-12-08,0.03268054327283463,0.003104830435789033,0.0002906549795011
2025-12-09,0.0330248522320361,0.0030706239653825337,0.0002903613412776
2025-12-10,0.03299928334339507,0.003059216060253,0.0002895010875274
2025-12-11,0.032410308324649834,0.0031384212540127004,0.0002891219749862
2025-12-12,0.032864584278118364,0.0030927777131013,0.000285426184278
2025-12-13,0.0322921983538652,,0.0002719499955651
2025-12-14,0.03162138603995867,,0.0002700399060391
2025-12-15,0.03160262307396803,0.0030643832974807,0.0002683814935395
2025-12-16,0.031573980208584665,0.003112738937710633,0.0002674536679382
2025-12-17,0.0317863593777443,0.0030605926168047666,0.0002619540198011
2025-12-18,0.030890452622998197,0.003146802276434667,0.0002282138544221
2025-12-19,0.03676467080366585,0.0030364001712106666,0.0002077864864415
2025-12-20,0.0354794932510276,,0.0002049346782941
2025-12-21,0.03459650976203685,0.0035742551272205,0.0001799054449697
2025-12-22,0.03463215389731465,0.003206009603827,0.0001849885221615
2025-12-23,0.03449974873352405,,0.0001821322788855
2025-12-24,0.0332078078555061,,0.0001826195441831
