date_utc,crypto,fx,stablecoin
2025-06-03,-0.006641444962249933,-0.0008453623597516665,0.0001799136414522
2025-06-04,-0.009068813135412034,0.0025809579182866334,-8.994063917833195e-05
2025-06-05,-0.06509604356029847,-0.0007005544500517332,-8.994872922429842e-05
2025-06-06,0.033192070376736,0.002715861346371034,0.0002198944506635
2025-06-07,0.02200134384918574,,-0.0001698810832417
2025-06-08,-0.0032685373090534666,,-4.99735140374602e-05
2025-06-09,0.05631888960392561,0.0009717857466265998,-4.99760115145742e-05
2025-06-10,0.022857915587069084,0.00012870905115779996,-0.0002199054406604
2025-06-11,-0.019501076273285567,0.0005606446261982332,0.00010997690485
2025-06-12,-0.04476775613973936,-7.887648643380007e-05,0.000119961612284
2025-06-13,-0.008143191497484666,0.0011534182820716668,3.998240774061301e-05
2025-06-14,-0.012199577236238665,,-3.998080921163716e-05
2025-06-15,-0.002714273206400001,,-0.0002798768541841
2025-06-16,-0.0016239756801553335,0.0030176477965518666,0.0003499440089587
2025-06-17,-0.01816461472433487,0.0007615359005479332,-0.0003298317857891
2025-06-18,0.0056827999323901006,0.0005082022850594669,4.9991001619620334e-05
2025-06-19,-0.0008558532486537667,-0.00014614705547929996,-6.998390370216434e-05
2025-06-20,-0.03617138041328007,0.0015147471835092999,3.999360102380223e-05
2025-06-21,-0.03498767191295027,,7.998400319952914e-05
2025-06-22,-0.02076761787735607,,-9.99720078387334e-06
2025-06-23,0.06981967348159407,0.001950670074114717,0.0004598758335248
2025-06-24,0.0113005933732947,0.0008337719525357666,-0.0003297592757286
2025-06-25,-0.0023690410749077997,-0.0031073252024636337,8.9964014394317e-05
2025-06-26,-0.010770925600405367,0.0023236687826082,-0.0001899069455968
2025-06-27,0.0033011675833118335,-0.0015580508401811998,0.0001199640107969
2025-06-28,0.0078932445894537,,-2.998740528992183e-05
2025-06-29,0.023598282963781136,,-0.0001699337258467
2025-06-30,-0.014048876639893333,-0.00022451431649399994,2.999340145160012e-05
2025-07-01,-0.030233441847711432,0.0010526689289727666,-7.99800049988697e-05
2025-07-02,0.05607703247762253,-0.0006800195848961334,0.0002599558075127
2025-07-03,0.011507163574312931,0.00033843950554086666,-0.00010995272033
2025-07-04,-0.033248597274251966,0.00041387730115433324,-6.997760716576096e-05
2025-07-05,0.004504769746502466,,9.99750062469218e-06
2025-07-06,0.0257021320190231,,-0.0001499610101372
2025-07-07,-0.014395267649627235,0.0005314709373196333,-4.999450060505506e-05
2025-07-08,0.0178930801775164,0.0035065912510622,0.000139991600504
2025-07-09,0.045338330024315095,0.0011301177491457334,0.000139972005599
2025-07-10,0.06285514872408941,-0.0014763537975333266,-0.0002299218265788
2025-07-11,0.015581646445371031,-0.0003083008726562667,0.0002999670036296
2025-07-12,-0.007972609494537,,-7.996721344261104e-05
2025-07-13,0.009896791901687567,,9.996701088632598e-05
2025-07-14,0.0048008019784714995,0.0020428610739607667,-0.0002398968443569
2025-07-15,0.010749987956399967,0.001245029412966567,-0.0001899639068576
2025-07-16,0.05024585621202896,0.0005981936740157334,0.00048
2025-07-17,0.0210843568947134,-0.0013022355008482668,0.0001999040460578
2025-07-18,0.029949755510052165,0.0010339805229066669,9.99320462091724e-06
2025-07-19,0.011694885807902266,,-0.0002198483046699
2025-07-20,0.05818641873657507,,-3.998120883186296e-05
2025-07-21,-0.0019885510970779003,0.0008088622619531414,2.9987105544693197e-05
2025-07-22,0.0051990341223574,-0.00028616050002643344,-1.999080422998567e-05
2025-07-23,-0.05084553138917986,0.0004311343276738999,6.996921354596175e-05
2025-07-24,-0.0059030739004734,0.00022258886002620012,-2.9984707799024516e-05
2025-07-25,0.0059008589962668,0.0011027286029651,-0.0004897649128418
2025-07-26,0.000691769906547267,,0.0003100031000309
2025-07-27,0.023311330565607497,,-9.997000899730768e-05
2025-07-28,-0.030513695251187998,0.0021440622732420947,-0.0002599480103978
2025-07-29,-0.004250115817105967,-0.0019901416587382666,-0.000140008400504
2025-07-30,-0.004630664981662833,-0.0003028264021259666,0.0001600320064012
2025-07-31,-0.03115493192182127,0.0007456643274768334,-7.000280011204563e-05
2025-08-01,-0.0403624611464969,0.0024338403852894332,-0.0003200352038723
2025-08-02,-0.027533520465576767,,0.0001700731314464
2025-08-03,0.028872560332266834,,0.0003200832216376
2025-08-04,0.04321576281767897,-0.0037565845961060004,-7.999520028789675e-05
2025-08-05,-0.0292735633457048,0.0011581278125503665,-0.00010000200004
2025-08-06,0.018566867567622033,0.0009533811456845332,0.0002900348041765
2025-08-07,0.05536865137273903,0.0017388152122547,8.998470260057623e-05
2025-08-08,0.018163002511651066,-0.0016715615056935665,-0.0001499610101372
2025-08-09,0.03428580859008793,,0.0001399846016938
2025-08-10,-0.001195735553485867,,-7.99800049988697e-05
2025-08-11,-0.020705373288822198,0.0012681983699896003,-0.0001699711049121
2025-08-12,0.053327431056728096,0.0008676785074357667,-0.0001799999999999
2025-08-13,0.0336969180823066,0.0005936227217959333,0.000520093616851
2025-08-14,-0.05604921613037387,-0.0009704241280291667,0.0003098946358237
2025-08-15,-0.0030801202884521996,0.00046385200238803346,0.0
2025-08-16,0.002034708310448133,,-4.996752111141589e-05
2025-08-17,0.0087856694936835,,-9.99400359769087e-06
2025-08-18,-0.0323217368800163,-6.37038864116335e-05,-0.0001399174487053
2025-08-19,-0.0482223164117132,-0.0004425209709028332,-0.000569743615373
2025-08-20,0.045060373948001366,-0.0019790273347653664,0.0001900228027362
2025-08-21,-0.024429557875799434,-0.0009009075726528,-0.0003299769016169
2025-08-22,0.10104853652361136,0.0023636468860434,-0.0001100286074379
2025-08-23,-0.013972037876426466,,-1.0003701369609708e-05
2025-08-24,-0.011537469911410832,,0.0002500950361137
2025-08-25,-0.06995800801848906,0.0002808642448039669,0.0002400312040564
2025-08-26,0.03624156545645566,-0.0001573692034868335,0.0
2025-08-27,-0.007767052061731933,-0.00024043985809384894,-0.0001099879013308
2025-08-28,0.0126887820657361,0.00013678763575726666,2.999999999997449e-05
2025-08-29,-0.03909985643967683,-0.0004847485806272667,2.9999100026989467e-05
2025-08-30,0.005645059653144932,,3.9997600143948375e-05
2025-08-31,-0.0039440745433675,,-4.9995000499847286e-05
2025-09-01,-0.0074313459868302345,0.0032065775293744,7.999600019981123e-05
2025-09-02,0.013522745967705967,4.264699929419173e-06,-9.998700168978304e-05
2025-09-03,0.019797923807671067,0.0010331912881354948,0.0004299871003869
2025-09-04,-0.026706263526058965,-0.00029200056668466674,-0.0002598804549905
2025-09-05,0.009152046001611167,0.0012425321014852334,-0.0001499700059987
2025-09-06,-0.006861914797225033,,0.0003099845007747
2025-09-07,0.02497981278440117,,-0.0002798992362748
2025-09-08,0.02164707897635038,0.001514026902622016,8.999280057597758e-05
2025-09-09,-0.0027155618183367,-0.0013872639450141003,-5.998980173360646e-05
2025-09-10,0.017080039461883936,-0.0009159472300608,3.999560048395523e-05
2025-09-11,0.0275509518396793,-0.0007392451668454119,0.0001399790031493
2025-09-12,0.0460293615012414,0.0014583705228075,0.000409881134471
2025-09-13,0.013136885113042932,,-0.0002598181273107
2025-09-14,-0.019577912527238433,,1.9991203870306503e-05
2025-09-15,-0.0173118717826902,0.0008028356838566333,-0.0001299402274953
2025-09-16,0.004632309018666833,-0.00011118515522200001,5.998020653175118e-05
2025-09-17,0.0211727371727443,-9.598566210753355e-05,-7.996881216310037e-05
2025-09-18,-0.0030117091937554665,-7.815594258466668e-05,9.996900960707043e-05
2025-09-19,-0.0285226951559085,0.0025251006746268667,0.0001999180336063
2025-09-20,0.004001045126673034,,-5.996342231229246e-05
2025-09-21,-0.012570083752510666,,2.9983509070019565e-05
2025-09-22,-0.05054663026678313,-0.0016033034689534667,0.000229866677327
2025-09-23,-0.011016686105487299,0.0017649191283117336,-0.0004696196081174
2025-09-24,0.008763957749807432,0.0020263510153224,3.998640462254954e-05
2025-09-25,-0.06018607548229974,0.000490261654103,-2.9988604330344337e-05
2025-09-26,0.029996567391733897,0.0001419185253733315,0.0003098915379617
2025-09-27,-0.0036643673998758668,,-0.0001798812783563
2025-09-28,0.027295582634449433,,4.997601151446318e-05
2025-09-29,0.0088824390776862,-7.623637722803331e-05,7.995762246015836e-05
2025-09-30,-0.009323017283060633,-0.0010422015240422,-0.0004996951859365
2025-10-01,0.053177418275182665,-0.0007044685503936335,0.0005699373068961
2025-10-02,0.03339323002526573,-0.0027011541372565667,9.99320462091724e-06
2025-10-03,0.001866775636159367,3.765688572686666e-05,-2.997931427317635e-05
2025-10-04,-0.011025601977737066,,-0.0002198548957689
2025-10-05,0.0072999677087914995,,-0.0001199472232217
2025-10-06,0.033347203880577436,0.005260286222080499,7.997440818918733e-05
2025-10-07,-0.049736395004448035,0.0015002841102174666,0.0001299480207916
2025-10-08,0.022968807993527768,0.0023095445456961,-0.0001998940561501
2025-10-09,-0.02512046530490307,0.0008613806936980667,0.0002499175272161
2025-10-10,-0.1343734168915467,-0.0009242101205655667,0.0012292870135321
2025-10-11,-0.032906912613280236,,-0.0007586268853376
2025-10-12,0.08826891028097707,,-4.994755506726456e-05
2025-10-13,0.01839963702455857,-0.0013498352805090333,-0.00020979020979
2025-10-14,-0.030559397698256163,-0.0005393454683826666,-0.0002198263371937
2025-10-15,-0.03119531236339887,-7.492536755423328e-05,9.994303247218284e-06
2025-10-16,-0.028794236364518402,-0.0040505970948263,-0.0003797797277579
2025-10-17,-0.017274386438029234,0.0003271617487220333,0.0001899620075984
2025-10-18,0.016185441909998034,,-2.9988304561245904e-05
2025-10-19,0.022679479606158567,,-5.9978407773164655e-05
2025-10-20,0.013459288226305433,0.0005751502012985001,0.0001099670098971
2025-10-21,-0.0251102562221838,-0.0011141902483185666,9.995901680381891e-06
2025-10-22,-0.015824459952073832,0.0016745902299542335,-0.0003198656564243
2025-10-23,0.021299245736057234,-0.0006237322959634,0.0002799720027997
2025-10-24,0.014319063748988232,0.0018434900662132334,-0.0001399468202083
2025-10-25,0.0013267113931277337,,-4.9988002879364224e-05
2025-10-26,0.0415446100656259,,-0.0001399734050528
2025-10-27,-0.0132549565681392,0.0015840721681904997,6.999650017469605e-05
2025-10-28,-0.0259090619927964,0.0012631074102730999,6.999160100784607e-05
2025-10-29,-0.017024292473846302,-0.001910163121596748,-0.00010997910397
2025-10-30,-0.030649437352131065,0.0010721361189390331,-9.999200064003676e-05
2025-10-31,0.014286451461910201,0.002773916647535133,-0.0001800036000719
2025-11-01,0.005407258102249234,,-0.0001000200040007
2025-11-02,0.0027027787756119664,,0.0002900870261077
2025-11-03,-0.07188371680535066,-0.00011074188813059995,-4.00004000040699e-05
2025-11-04,-0.055419206586559605,-0.000433107254621724,-0.0001200060003
2025-11-05,0.03208611677333464,-0.0023386635719844576,0.000200034005781
2025-11-06,-0.030210655177259366,0.0007880563414006002,-0.000369988900333
