date_utc,mean_return,return_dispersion,avg_vol_30d,vol_dispersion,avg_trend,pct_uptrend,pct_downtrend,crypto_return,fx_return,btc_vol_30d,avg_pairwise_corr_30d,cluster_kmeans,regime_kmeans,cluster_gmm,regime_gmm,gmm_prob_risk_off,gmm_prob_risk_on,gmm_prob_high_volatility,gmm_prob_calm,feature_mood,regime_mood,market_mood,mood_label
2025-07-25,0.0035017937996159,0.008862122400358,0.0166917696813253,0.0180223316471149,1.0,1.0,0.0,0.0059008589962668,0.001102728602965,0.0135849922246743,0.6189304762383768,0,risk_on,3,calm,4.045840295138844e-26,2.0480049021466303e-111,0.0,1.0,86.05432288526583,50.0,75.23802601968609,bullish
2025-07-28,-0.0141848164889729,0.0245241990394656,0.0170400405379075,0.0186667509595063,1.0,1.0,0.0,-0.030513695251188,0.0021440622732421,0.0139114305824311,0.6360800684579956,0,risk_on,3,calm,2.1758802543563514e-26,7.039271371992473e-110,0.0,1.0,77.77997529354627,50.0,69.44598270548238,bullish
2025-07-29,-0.0031201287379221,0.0072230161101296,0.0171993248168687,0.01852829690646,0.5,0.5,0.0,-0.004250115817106,-0.0019901416587382,0.013880726157494,0.6353007519008953,0,risk_on,3,calm,1.0464967459279297e-18,2.295535033257371e-78,0.0,1.0,67.36304110823666,50.0,62.154128775765656,neutral
2025-07-30,-0.0024667456918944,0.0079685155796826,0.0170804926147421,0.0184702112469587,0.5,0.5,0.0,-0.0046306649816628,-0.0003028264021259,0.0136450477097192,0.6283956239375365,0,risk_on,3,calm,1.933950592779048e-21,5.4990736407246665e-81,0.0,1.0,70.55311605287676,50.0,64.38718123701372,neutral
2025-07-31,-0.0152046337971722,0.0206880477933249,0.01722510107783,0.0183537903194245,0.5,0.5,0.0,-0.0311549319218213,0.0007456643274768,0.0138300484468331,0.6328406100595635,0,risk_on,3,calm,4.595627973860103e-19,2.7204770958897953e-78,0.0,1.0,65.5268427081505,50.0,60.86878989570535,neutral
2025-08-01,-0.0189643103806037,0.026381393316961,0.0173452708134991,0.0183242705755089,0.3333333333333333,0.3333333333333333,0.0,-0.0403624611464969,0.0024338403852894,0.0135810584666274,0.6230213046767528,0,risk_on,3,calm,1.7985557499373518e-23,2.9900279276681524e-72,0.0,1.0,62.742891410763804,50.0,58.92002398753466,neutral
2025-08-04,0.0197295891107865,0.0344780249196813,0.0181400376681836,0.0185751291514565,0.3333333333333333,0.3333333333333333,0.0,0.043215762817679,-0.003756584596106,0.0135474303905492,0.6204880023807707,0,risk_on,3,calm,9.369138317310712e-16,2.487261541863825e-64,0.0,0.9999999999999992,63.39148223250929,49.999999999999964,59.374037562756484,neutral
2025-08-05,-0.0140577177665772,0.0216402785503062,0.0184064125926985,0.0189223464264972,0.1666666666666666,0.1666666666666666,0.0,-0.0292735633457048,0.0011581278125503,0.0136096747038819,0.6298033916101926,1,calm,3,calm,8.698320040243207e-20,6.062353651907306e-47,0.0,1.0,58.290045670233866,50.0,55.803031969163705,neutral
2025-08-06,0.0097601243566533,0.0117471470347008,0.0182918738774709,0.0188525231085143,0.3333333333333333,0.3333333333333333,0.0,0.018566867567622,0.0009533811456845,0.013518046823263,0.6250379428206391,0,risk_on,3,calm,1.5651620463516278e-17,2.6110245013184536e-51,0.0,1.0,71.39533317665338,50.0,64.97673322365736,neutral
2025-08-07,0.0285537332924968,0.0354769357541198,0.0188648063351473,0.0195900463185264,0.6666666666666666,0.6666666666666666,0.0,0.055368651372739,0.0017388152122546,0.013963254095069,0.6503533670185645,0,risk_on,3,calm,2.6567034323300593e-16,4.108399284488127e-57,0.0,0.9999999999999998,79.76364024094272,49.999999999999986,70.8345481686599,bullish
2025-08-08,0.0082457205029787,0.0179695883226473,0.0185574556558634,0.0193019123663715,0.6666666666666666,0.6666666666666666,0.0,0.018163002511651,-0.0016715615056935,0.0136088649626823,0.6228907541667525,0,risk_on,3,calm,7.138005085936875e-16,6.839960077984065e-63,0.0,0.9999999999999992,72.14659307952046,49.999999999999964,65.5026151556643,bullish
2025-08-11,-0.0097185874594163,0.0204773616995592,0.0181970250305341,0.0192966658187135,0.8333333333333334,0.8333333333333334,0.0,-0.0207053732888222,0.0012681983699895,0.0118356388213918,0.5245761199492883,0,risk_on,3,calm,3.4025009149110963e-32,9.052214298668312e-106,0.0,1.0,77.73149726941024,50.0,69.41204808858717,bullish
2025-08-12,0.0270975547820819,0.0375009343362525,0.0187800031760759,0.0200801184116755,0.8333333333333334,0.8333333333333334,0.0,0.0533274310567281,0.0008676785074357,0.0117534940361127,0.549340970201722,0,risk_on,3,calm,7.668033711210488e-30,1.572570174232763e-91,0.0,1.0,84.45361187027952,50.0,74.11752830919565,bullish
2025-08-13,0.0171452704020512,0.018692775425272,0.0190256215283964,0.0201219368184599,0.8333333333333334,0.8333333333333334,0.0,0.0336969180823066,0.0005936227217958,0.0126936486798384,0.5573450903581674,0,risk_on,3,calm,4.677378911807156e-27,7.356713821162688e-86,0.0,1.0,83.38235512438303,50.0,73.36764858706812,bullish
2025-08-14,-0.0285098201292015,0.0343068156395247,0.0199984019334879,0.0211029036707861,0.8333333333333334,0.8333333333333334,0.0,-0.0560492161303738,-0.0009704241280292,0.0144173450038667,0.638023727018378,0,risk_on,3,calm,8.923319327301904e-20,1.948309825834709e-57,0.0,1.0,58.78859638660627,50.0,56.152017470624386,neutral
2025-08-15,-0.001308134143032,0.0153414617150335,0.0195443181004393,0.0205354784706761,0.8333333333333334,0.8333333333333334,0.0,-0.0030801202884522,0.000463852002388,0.0144253844483588,0.6238420754610945,0,risk_on,3,calm,4.75940487179002e-22,5.369170612478149e-65,0.0,1.0,74.55476717632398,50.0,67.18833702342678,bullish
2025-08-18,-0.0161927203832139,0.0221058386680482,0.019440320544306,0.0201467078043684,0.6666666666666666,0.6666666666666666,0.0,-0.0323217368800163,-6.370388641163682e-05,0.0143858878706156,0.6589312841763367,0,risk_on,3,calm,4.523370698200356e-15,1.4511195315024721e-44,0.0,0.9999999999999956,63.45162089623255,49.99999999999978,59.41613462736271,neutral
2025-08-19,-0.024332418691308,0.0282655179866673,0.0187882728372977,0.0185265236035369,0.5,0.5,0.0,-0.0482223164117132,-0.0004425209709028,0.0153222772676541,0.7330826899366053,0,risk_on,3,calm,5.6385720481681714e-09,8.403634473307191e-25,3.210712393618743e-201,0.999999994361428,54.670128284875425,49.9999997180714,53.269089714834216,neutral
2025-08-20,0.021540673306618,0.0313559574354428,0.0193403564502874,0.0193094286442779,0.3333333333333333,0.3333333333333333,0.0,0.0450603739480014,-0.0019790273347654,0.0155235930823712,0.7434219165265737,0,risk_on,3,calm,1.9425928981584496e-08,1.6446306664571978e-22,1.1779352660093762e-207,0.999999980574071,61.8584683395295,49.99999902870355,58.30092754628171,neutral
2025-08-21,-0.0126652327242261,0.0139170164267937,0.0193717535631424,0.0194765270181122,0.1666666666666666,0.1666666666666666,0.0,-0.0244295578757994,-0.0009009075726528,0.0151299914502977,0.7700400913423534,1,calm,3,calm,3.419783386930886e-10,2.162520690476703e-09,8.570318424092664e-179,0.999999997495501,51.29637842596279,50.00000009102712,50.90746492548209,neutral
2025-08-22,0.0517060917048274,0.0642613128767908,0.0210508732465494,0.0212027613494626,0.5,0.6666666666666666,0.1666666666666666,0.1010485365236114,0.0023636468860434,0.0168229497675643,0.8280114829461604,0,risk_on,3,calm,5.5059096479331314e-21,4.946491548127105e-18,9.019243994987424e-99,1.0,71.60083960804762,50.0,65.12058772563333,bullish
2025-08-25,-0.0348385718868425,0.0448408626762524,0.0222747222182894,0.0225997328405667,0.0,0.1666666666666666,0.1666666666666666,-0.0699580080184891,0.000280864244804,0.0179348762465513,0.8543554277758328,3,risk_off,1,risk_on,2.4962966413666108e-12,0.9999788540647252,4.6050742400869225e-96,2.1145932778512252e-05,29.853263582348642,99.99894270311144,50.89696731857748,neutral
2025-08-26,0.0180420981264844,0.0236109431604113,0.0224712832853246,0.0227812527201198,0.1666666666666666,0.5,0.3333333333333333,0.0362415654564557,-0.0001573692034868,0.0180082946233013,0.8573312949301504,0,risk_on,1,risk_on,1.809375307164845e-24,0.9999884887306328,1.3927371729970117e-94,1.1511269367271798e-05,54.22698892276094,99.99942443653164,67.95871957689215,bullish
2025-08-27,-0.0040037459599128,0.0085273419314472,0.0222378586377877,0.0225028713100456,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0077670520617319,-0.0002404398580938,0.017925085366202,0.855708339411246,1,calm,1,risk_on,1.8105349005351783e-26,0.9998434862434984,5.73654241934557e-104,0.0001565137565017,49.32256389095988,99.99217431217492,64.52344701732439,neutral
2025-08-28,0.0064127848507467,0.010328654211535,0.0222739160413601,0.0225508809758876,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0126887820657361,0.0001367876357572,0.0180990194057943,0.8508596222657511,1,calm,1,risk_on,1.565148482244278e-24,0.9998780341368132,6.518566112304471e-106,0.0001219658631868,53.02118951398937,99.99390170684066,67.11300317184475,bullish
2025-08-29,-0.019792302510152,0.0216683176050968,0.0226650873018975,0.022806342594132,0.0,0.1666666666666666,0.1666666666666666,-0.0390998564396768,-0.0004847485806272,0.0192471435410024,0.8497410907679345,1,calm,1,risk_on,6.3829288126262255e-18,0.9999884811828612,1.2050098989104856e-96,1.1518817138764783e-05,36.97175010767531,99.99942405914305,55.88005229311563,neutral
2025-09-01,-0.0021123842287279,0.0110309377424699,0.0219006597640357,0.0216917411168263,-0.1666666666666666,0.1666666666666666,0.3333333333333333,-0.0074313459868302,0.0032065775293744,0.0187889962505381,0.8327139635033524,1,calm,1,risk_on,1.5397866853223537e-15,0.9999993840146564,9.213201756149482e-92,6.15985342098097e-07,49.77094653437252,99.99996920073275,64.83965333428058,neutral
2025-09-02,0.0067635053338177,0.0095635344186846,0.0218006703993184,0.0215711406689387,-0.1666666666666666,0.1666666666666666,0.3333333333333333,0.013522745967706,4.264699929423799e-06,0.0189006579039981,0.8222431366596515,1,calm,1,risk_on,5.422320830797117e-13,0.9999947739047254,1.518713872216817e-102,5.226094732469829e-06,48.21630184735161,99.99973869520916,63.75133290170888,neutral
2025-09-03,0.0104155575479032,0.0143103691708791,0.0215318307200216,0.0210612659237144,0.0,0.5,0.5,0.019797923807671,0.0010331912881355,0.0188670373657488,0.8238067834888708,1,calm,1,risk_on,1.1680008125293755e-16,0.9999999710531662,1.0363116105585729e-78,2.8946833724399233e-08,54.96150253329952,99.99999855265831,68.47305133910716,bullish
